wordform,sum_freq,norm_freq,Moby_pron,Rep_P,Rep_O
dress,54415.0,0.054415,dr/E/s,d/r/E/s/_/,_/d/r/e/s/s/_/_/
plant,86061.0,0.086061,pl/&/nt,p/l/@/n/t/,_/p/l/a/n/t/_/_/
plane,38255.0,0.038255,pl/eI/n,p/l/e/j/n/,_/p/l/a/n/e/_/_/
plank,2662.0,0.002662,pl/&/N/k,p/l/@/G/k/,_/p/l/a/n/k/_/_/
trade,68286.0,0.068286,tr/eI/d,t/r/e/j/d/,_/t/r/a/d/e/_/_/
its,603623.0,0.603623,/I/ts,_/_/I/t/s/,_/_/_/i/t/s/_/_/
clump,2842.0,0.002842,kl/@/mp,k/l/^/m/p/,_/c/l/u/m/p/_/_/
frock,645.0,0.000645,fr/A/k,f/r/a/k/_/,_/f/r/o/c/k/_/_/
odd,14095.0,0.014095,/A/d,_/_/a/d/_/,_/_/_/o/d/d/_/_/
bract,71.0,7.1e-05,br/&/kt,b/r/@/k/t/,_/b/r/a/c/t/_/_/
brace,6157.0,0.006157,br/eI/s,b/r/e/j/s/,_/b/r/a/c/e/_/_/
scuff,690.0,0.00069,sk/@/f,s/k/^/f/_/,_/s/c/u/f/f/_/_/
leg,54586.0,0.054586,l/E/g,_/l/E/g/_/,_/_/l/e/g/_/_/_/
rite,3486.0,0.003486,r/aI/t,_/r/a/j/t/,_/_/r/i/t/e/_/_/
kneel,6413.0,0.006413,n/i/l,_/n/i/l/_/,_/k/n/e/e/l/_/_/
load,24079.0,0.024079,l/oU/d,_/l/o/d/_/,_/_/l/o/a/d/_/_/
loaf,3600.0,0.0036,l/oU/f,_/l/o/f/_/,_/_/l/o/a/f/_/_/
loam,321.0,0.000321,l/oU/m,_/l/o/m/_/,_/_/l/o/a/m/_/_/
loan,27094.0,0.027094,l/oU/n,_/l/o/n/_/,_/_/l/o/a/n/_/_/
hind,1226.0,0.001226,h/aI/nd,_/h/a/j/n/,_/_/h/i/n/d/_/_/
pound,39580.0,0.03958,p/AU/nd,_/p/a/w/n/,_/_/p/o/u/n/d/_/
chase,19591.0,0.019591,/tS/eI/s,_/C/e/j/s/,_/c/h/a/s/e/_/_/
mint,4481.0,0.004481,m/I/nt,_/m/I/n/t/,_/_/m/i/n/t/_/_/
snail,1707.0,0.001707,sn/eI/l,s/n/e/j/l/,_/s/n/a/i/l/_/_/
stack,11574.0,0.011574,st/&/k,s/t/@/k/_/,_/s/t/a/c/k/_/_/
quest,7750.0,0.00775,kw/E/st,k/w/E/s/t/,_/_/q/u/e/s/t/_/
lithe,544.0,0.000544,l/aI/D/,_/l/a/j/D/,_/_/l/i/t/h/e/_/
tarn,112.0,0.000112,t/A/rn,_/t/a/r/n/,_/_/t/a/r/n/_/_/
tuft,1410.0,0.00141,t/@/ft,_/t/^/f/t/,_/_/t/u/f/t/_/_/
tuff,88.0,8.8e-05,t/@/f,_/t/^/f/_/,_/_/t/u/f/f/_/_/
tart,2838.0,0.002838,t/A/rt,_/t/a/r/t/,_/_/t/a/r/t/_/_/
age,126837.0,0.126837,/eI/dZ/,_/_/e/j/J/,_/_/_/a/g/e/_/_/
feud,2120.0,0.00212,f/j/u/d,f/j/u/d/_/,_/_/f/e/u/d/_/_/
vetch,84.0,8.4e-05,v/E/t/S/,_/v/E/t/S/,_/_/v/e/t/c/h/_/
pout,1028.0,0.001028,p/AU/t,_/p/a/w/t/,_/_/p/o/u/t/_/_/
ode,673.0,0.000673,/oU/d,_/_/o/d/_/,_/_/_/o/d/e/_/_/
great,283564.0,0.283564,gr/eI/t,g/r/e/j/t/,_/g/r/e/a/t/_/_/
zip,4415.0,0.004415,z/I/p,_/z/I/p/_/,_/_/z/i/p/_/_/_/
this,2180627.0,2.180627,/D/I/s,_/D/I/s/_/,_/t/h/i/s/_/_/_/
pour,23636.0,0.023636,p/oU/r,_/p/o/r/_/,_/_/p/o/u/r/_/_/
thin,29897.0,0.029897,/T/I/n,_/T/I/n/_/,_/t/h/i/n/_/_/_/
pouf,60.0,6e-05,p/u/f,_/p/u/f/_/,_/_/p/o/u/f/_/_/
bend,23058.0,0.023058,b/E/nd,_/b/E/n/d/,_/_/b/e/n/d/_/_/
claque,25.0,2.5e-05,kl/&/k,k/l/@/k/_/,_/c/l/a/q/u/e/_/
mumps,133.0,0.000133,m/@/mps,_/m/^/m/p/,_/_/m/u/m/p/s/_/
tied,219.0,0.000219,t/aI/d,_/t/a/j/d/,_/_/t/i/e/d/_/_/
cusp,582.0,0.000582,k/@/sp,_/k/^/s/p/,_/_/c/u/s/p/_/_/
cuss,652.0,0.000652,k/@/s,_/k/^/s/_/,_/_/c/u/s/s/_/_/
cage,7763.0,0.007763,k/eI/dZ/,_/k/e/j/J/,_/_/c/a/g/e/_/_/
valve,4338.0,0.004338,v/&/lv,_/v/@/l/v/,_/_/v/a/l/v/e/_/
shut,30936.0,0.030936,/S/@/t,_/S/^/t/_/,_/s/h/u/t/_/_/_/
thrush,254.0,0.000254,/T/r/@/S/,T/r/^/S/_/,t/h/r/u/s/h/_/_/
tempt,4462.0,0.004462,t/E/mpt,_/t/E/m/p/,_/_/t/e/m/p/t/_/
thrust,6779.0,0.006779,/T/r/@/st,T/r/^/s/t/,t/h/r/u/s/t/_/_/
shul,87.0,8.7e-05,/S/U/l,_/S/U/l/_/,_/s/h/u/l/_/_/_/
scarp,80.0,8e-05,sk/A/rp,s/k/a/r/p/,_/s/c/a/r/p/_/_/
scare,10296.0,0.010296,sk/(@)/r,s/k/E/r/_/,_/s/c/a/r/e/_/_/
scarf,4529.0,0.004529,sk/A/rf,s/k/a/r/f/,_/s/c/a/r/f/_/_/
psalm,1082.0,0.001082,s/A/m,_/s/a/m/_/,_/p/s/a/l/m/_/_/
rough,15058.0,0.015058,r/@/f,_/r/^/f/_/,_/_/r/o/u/g/h/_/
pause,23791.0,0.023791,p/O/z,_/p/a/z/_/,_/_/p/a/u/s/e/_/
ramp,4520.0,0.00452,r/&/mp,_/r/@/m/p/,_/_/r/a/m/p/_/_/
puff,4381.0,0.004381,p/@/f,_/p/^/f/_/,_/_/p/u/f/f/_/_/
waste,32935.0,0.032935,w/eI/st,_/w/e/j/s/,_/_/w/a/s/t/e/_/
lest,2098.0,0.002098,l/E/st,_/l/E/s/t/,_/_/l/e/s/t/_/_/
less,166720.0,0.16672,l/E/s,_/l/E/s/_/,_/_/l/e/s/s/_/_/
haul,9141.0,0.009141,h/O/l,_/h/a/l/_/,_/_/h/a/u/l/_/_/
five,145143.0,0.145143,f/aI/v,_/f/a/j/v/,_/_/f/i/v/e/_/_/
desk,26772.0,0.026772,d/E/sk,_/d/E/s/k/,_/_/d/e/s/k/_/_/
furred,65.0,6.5e-05,f/@/rd,_/f/^/r/d/,_/_/f/u/r/r/e/d/
mere,12117.0,0.012117,m/i/r,_/m/i/r/_/,_/_/m/e/r/e/_/_/
grate,3751.0,0.003751,gr/eI/t,g/r/e/j/t/,_/g/r/a/t/e/_/_/
chance,72217.0,0.072217,/tS/&/ns,_/C/@/n/s/,_/c/h/a/n/c/e/_/
rule,86771.0,0.086771,r/u/l,_/r/u/l/_/,_/_/r/u/l/e/_/_/
cess,44.0,4.4e-05,s/E/s,_/s/E/s/_/,_/_/c/e/s/s/_/_/
whisk,5493.0,0.005493,w/I/sk,_/w/I/s/k/,_/w/h/i/s/k/_/_/
whist,77.0,7.7e-05,w/I/st,_/w/I/s/t/,_/w/h/i/s/t/_/_/
toll,7193.0,0.007193,t/oU/l,_/t/o/l/_/,_/_/t/o/l/l/_/_/
tole,88.0,8.8e-05,t/oU/l,_/t/o/l/_/,_/_/t/o/l/e/_/_/
shun,1977.0,0.001977,/S/@/n,_/S/^/n/_/,_/s/h/u/n/_/_/_/
bilge,274.0,0.000274,b/I/l/dZ/,_/b/I/l/J/,_/_/b/i/l/g/e/_/
word,178055.0,0.178055,w/@/rd,_/w/^/r/d/,_/_/w/o/r/d/_/_/
work,598134.0,0.598134,w/@/rk,_/w/^/r/k/,_/_/w/o/r/k/_/_/
worm,5991.0,0.005991,w/@/rm,_/w/^/r/m/,_/_/w/o/r/m/_/_/
worn,1842.0,0.001842,w/oU/rn,_/w/o/r/n/,_/_/w/o/r/n/_/_/
wort,277.0,0.000277,w/@/rt,_/w/^/r/t/,_/_/w/o/r/t/_/_/
lam,234.0,0.000234,l/&/m,_/l/@/m/_/,_/_/l/a/m/_/_/_/
lab,19147.0,0.019147,l/&/b,_/l/@/b/_/,_/_/l/a/b/_/_/_/
lax,1410.0,0.00141,l/&/ks,_/l/@/k/s/,_/_/l/a/x/_/_/_/
lay,59131.0,0.059131,l/eI/,_/l/e/j/_/,_/_/l/a/y/_/_/_/
lat,46.0,4.6e-05,l/A/t,_/l/a/t/_/,_/_/l/a/t/_/_/_/
law,153512.0,0.153512,l/O/,_/l/a/_/_/,_/_/l/a/w/_/_/_/
lap,11683.0,0.011683,l/&/p,_/l/@/p/_/,_/_/l/a/p/_/_/_/
sludge,1756.0,0.001756,sl/@/dZ/,s/l/^/J/_/,_/s/l/u/d/g/e/_/
sheaf,603.0,0.000603,/S/i/f,_/S/i/f/_/,_/s/h/e/a/f/_/_/
shear,2553.0,0.002553,/S/i/r,_/S/i/r/_/,_/s/h/e/a/r/_/_/
break,141065.0,0.141065,br/eI/k,b/r/e/j/k/,_/b/r/e/a/k/_/_/
bread,19656.0,0.019656,br/E/d,b/r/E/d/_/,_/b/r/e/a/d/_/_/
prawn,472.0,0.000472,pr/O/n,p/r/a/n/_/,_/p/r/a/w/n/_/_/
clade,90.0,9e-05,kl/eI/d,k/l/e/j/d/,_/c/l/a/d/e/_/_/
louse,803.0,0.000803,l/AU/s,_/l/a/w/s/,_/_/l/o/u/s/e/_/
hike,14286.0,0.014286,h/aI/k,_/h/a/j/k/,_/_/h/i/k/e/_/_/
sconce,330.0,0.00033,sk/A/ns,s/k/a/n/s/,_/s/c/o/n/c/e/_/
lull,1660.0,0.00166,l/@/l,_/l/^/l/_/,_/_/l/u/l/l/_/_/
forced,4054.0,0.004054,f/oU/rst,_/f/o/r/s/,_/_/f/o/r/c/e/d/
phase,19738.0,0.019738,f/eI/z,_/f/e/j/z/,_/p/h/a/s/e/_/_/
thresh,78.0,7.8e-05,/T/r/E/S/,T/r/E/S/_/,t/h/r/e/s/h/_/_/
toast,6814.0,0.006814,t/oU/st,_/t/o/s/t/,_/_/t/o/a/s/t/_/
stead,400.0,0.0004,st/E/d,s/t/E/d/_/,_/s/t/e/a/d/_/_/
steak,6831.0,0.006831,st/eI/k,s/t/e/j/k/,_/s/t/e/a/k/_/_/
steal,25426.0,0.025426,st/i/l,s/t/i/l/_/,_/s/t/e/a/l/_/_/
steam,8832.0,0.008832,st/i/m,s/t/i/m/_/,_/s/t/e/a/m/_/_/
ghoul,397.0,0.000397,g/u/l,_/g/u/l/_/,_/g/h/o/u/l/_/_/
bier,144.0,0.000144,b/i/r,_/b/i/r/_/,_/_/b/i/e/r/_/_/
frump,18.0,1.8e-05,fr/@/mp,f/r/^/m/p/,_/f/r/u/m/p/_/_/
ill,13568.0,0.013568,/I/l,_/_/I/l/_/,_/_/_/i/l/l/_/_/
ilk,459.0,0.000459,/I/lk,_/_/I/l/k/,_/_/_/i/l/k/_/_/
spear,4452.0,0.004452,sp/i/r,s/p/i/r/_/,_/s/p/e/a/r/_/_/
speak,140977.0,0.140977,sp/i/k,s/p/i/k/_/,_/s/p/e/a/k/_/_/
thrice,230.0,0.00023,/T/r/aI/s,T/r/a/j/s/,t/h/r/i/c/e/_/_/
leech,562.0,0.000562,l/i/tS/,_/l/i/C/_/,_/_/l/e/e/c/h/_/
stink,3203.0,0.003203,st/I/N/k,s/t/I/G/k/,_/s/t/i/n/k/_/_/
sting,4792.0,0.004792,st/I/N/,s/t/I/G/_/,_/s/t/i/n/g/_/_/
brake,8177.0,0.008177,br/eI/k,b/r/e/j/k/,_/b/r/a/k/e/_/_/
stint,2665.0,0.002665,st/I/nt,s/t/I/n/t/,_/s/t/i/n/t/_/_/
nil,494.0,0.000494,n/I/l,_/n/I/l/_/,_/_/n/i/l/_/_/_/
nib,166.0,0.000166,n/I/b,_/n/I/b/_/,_/_/n/i/b/_/_/_/
swell,6974.0,0.006974,sw/E/l,s/w/E/l/_/,_/s/w/e/l/l/_/_/
nix,549.0,0.000549,n/I/ks,_/n/I/k/s/,_/_/n/i/x/_/_/_/
nip,1293.0,0.001293,n/I/p,_/n/I/p/_/,_/_/n/i/p/_/_/_/
nit,276.0,0.000276,n/I/t,_/n/I/t/_/,_/_/n/i/t/_/_/_/
drip,6321.0,0.006321,dr/I/p,d/r/I/p/_/,_/d/r/i/p/_/_/_/
drib,47.0,4.7e-05,dr/I/b,d/r/I/b/_/,_/d/r/i/b/_/_/_/
rile,528.0,0.000528,r/aI/l,_/r/a/j/l/,_/_/r/i/l/e/_/_/
rill,97.0,9.7e-05,r/I/l,_/r/I/l/_/,_/_/r/i/l/l/_/_/
cede,1206.0,0.001206,s/i/d,_/s/i/d/_/,_/_/c/e/d/e/_/_/
baht,129.0,0.000129,b/A/t,_/b/a/t/_/,_/_/b/a/h/t/_/_/
ply,1170.0,0.00117,pl/aI/,p/l/a/j/_/,_/p/l/y/_/_/_/_/
croak,925.0,0.000925,kr/oU/k,k/r/o/k/_/,_/c/r/o/a/k/_/_/
treble,398.0,0.000398,tr/E/b?l,t/r/E/b/l/,_/t/r/e/b/l/e/_/
deal,102548.0,0.102548,d/i/l,_/d/i/l/_/,_/_/d/e/a/l/_/_/
stake,16866.0,0.016866,st/eI/k,s/t/e/j/k/,_/s/t/a/k/e/_/_/
shrine,3942.0,0.003942,/S/r/aI/n,S/r/a/j/n/,s/h/r/i/n/e/_/_/
shrink,7040.0,0.00704,/S/r/I/N/k,S/r/I/G/k/,s/h/r/i/n/k/_/_/
troupe,1304.0,0.001304,tr/u/p,t/r/u/p/_/,_/t/r/o/u/p/e/_/
ketch,52.0,5.2e-05,k/E/tS/,_/k/E/C/_/,_/_/k/e/t/c/h/_/
dance,42006.0,0.042006,d/&/ns,_/d/@/n/s/,_/_/d/a/n/c/e/_/
brown,31382.0,0.031382,br/AU/n,b/r/a/w/n/,_/b/r/o/w/n/_/_/
brave,11300.0,0.0113,br/eI/v,b/r/e/j/v/,_/b/r/a/v/e/_/_/
rouge,1612.0,0.001612,r/u/Z/,_/r/u/B/_/,_/_/r/o/u/g/e/_/
gawk,686.0,0.000686,g/O/k,_/g/a/k/_/,_/_/g/a/w/k/_/_/
gorge,2215.0,0.002215,g/O/r/dZ/,_/g/a/r/J/,_/_/g/o/r/g/e/_/
buck,17482.0,0.017482,b/@/k,_/b/^/k/_/,_/_/b/u/c/k/_/_/
marked,3516.0,0.003516,m/A/rkt,_/m/a/r/k/,_/_/m/a/r/k/e/d/
club,53504.0,0.053504,kl/@/b,k/l/^/b/_/,_/c/l/u/b/_/_/_/
clue,10293.0,0.010293,kl/u/,k/l/u/_/_/,_/c/l/u/e/_/_/_/
blithe,208.0,0.000208,bl/aI/D/,b/l/a/j/D/,_/b/l/i/t/h/e/_/
write,174185.0,0.174185,r/aI/t,_/r/a/j/t/,_/w/r/i/t/e/_/_/
bawd,30.0,3e-05,b/O/d,_/b/a/d/_/,_/_/b/a/w/d/_/_/
dive,7328.0,0.007328,d/aI/v,_/d/a/j/v/,_/_/d/i/v/e/_/_/
bawl,612.0,0.000612,b/O/l,_/b/a/l/_/,_/_/b/a/w/l/_/_/
paunch,236.0,0.000236,p/O/n/tS/,_/p/a/n/C/,_/_/p/a/u/n/c/h/
zap,1034.0,0.001034,z/&/p,_/z/@/p/_/,_/_/z/a/p/_/_/_/
thaw,2424.0,0.002424,/T/O/,_/T/a/_/_/,_/t/h/a/w/_/_/_/
thai,2711.0,0.002711,t/aI/,_/t/a/j/_/,_/t/h/a/i/_/_/_/
than,728334.0,0.728334,/D/&/n,_/D/@/n/_/,_/t/h/a/n/_/_/_/
sledge,373.0,0.000373,sl/E/dZ/,s/l/E/J/_/,_/s/l/e/d/g/e/_/
tooth,23696.0,0.023696,t/u/T/,_/t/u/T/_/,_/_/t/o/o/t/h/_/
pluck,3586.0,0.003586,pl/@/k,p/l/^/k/_/,_/p/l/u/c/k/_/_/
cleave,387.0,0.000387,kl/i/v,k/l/i/v/_/,_/c/l/e/a/v/e/_/
wreathe,215.0,0.000215,r/i/D/,_/r/i/D/_/,_/w/r/e/a/t/h/e/
crumb,3290.0,0.00329,kr/@/m,k/r/^/m/_/,_/c/r/u/m/b/_/_/
might,241534.0,0.241534,m/aI/t,_/m/a/j/t/,_/_/m/i/g/h/t/_/
charged,741.0,0.000741,/tS/A/r/dZ/d,_/C/a/r/J/,_/c/h/a/r/g/e/d/
peak,19407.0,0.019407,p/i/k,_/p/i/k/_/,_/_/p/e/a/k/_/_/
your,769838.0,0.769838,/j/U/r,_/j/U/r/_/,_/_/_/y/o/u/r/_/
lymph,989.0,0.000989,l/I/mf,_/l/I/m/f/,_/_/l/y/m/p/h/_/
weft,194.0,0.000194,w/E/ft,_/w/E/f/t/,_/_/w/e/f/t/_/_/
yon,550.0,0.00055,/j/A/n,_/j/a/n/_/,_/_/_/y/o/n/_/_/
yod,46.0,4.6e-05,/j/U/d,_/j/U/d/_/,_/_/_/y/o/d/_/_/
that,5939462.0,5.939462,/D/&/t,_/D/@/t/_/,_/t/h/a/t/_/_/_/
you,3568520.0,3.56852,/j/u/,_/j/u/_/_/,_/_/_/y/o/u/_/_/
rogue,2587.0,0.002587,r/oU/g,_/r/o/g/_/,_/_/r/o/g/u/e/_/
fence,14592.0,0.014592,f/E/ns,_/f/E/n/s/,_/_/f/e/n/c/e/_/
trunk,9559.0,0.009559,tr/@/N/k,t/r/^/G/k/,_/t/r/u/n/k/_/_/
swash,40.0,4e-05,sw/A/S/,s/w/a/S/_/,_/s/w/a/s/h/_/_/
tried,582.0,0.000582,tr/aI/d,t/r/a/j/d/,_/t/r/i/e/d/_/_/
rude,3489.0,0.003489,r/u/d,_/r/u/d/_/,_/_/r/u/d/e/_/_/
trier,17.0,1.7e-05,tr/i/r,t/r/i/r/_/,_/t/r/i/e/r/_/_/
a,11822994.0,11.822994,/eI/,_/_/e/j/_/,_/_/_/a/_/_/_/_/
egg,33061.0,0.033061,/E/g,_/_/E/g/_/,_/_/_/e/g/g/_/_/
forked,284.0,0.000284,f/O/rkt,_/f/a/r/k/,_/_/f/o/r/k/e/d/
balm,933.0,0.000933,b/A/m,_/b/a/m/_/,_/_/b/a/l/m/_/_/
mist,4861.0,0.004861,m/I/st,_/m/I/s/t/,_/_/m/i/s/t/_/_/
bowed,209.0,0.000209,b/oU/d,_/b/o/d/_/,_/_/b/o/w/e/d/_/
bride,6403.0,0.006403,br/aI/d,b/r/a/j/d/,_/b/r/i/d/e/_/_/
sty,120.0,0.00012,st/aI/,s/t/a/j/_/,_/s/t/y/_/_/_/_/
lid,6506.0,0.006506,l/I/d,_/l/I/d/_/,_/_/l/i/d/_/_/_/
lip,29478.0,0.029478,l/I/p,_/l/I/p/_/,_/_/l/i/p/_/_/_/
watt,951.0,0.000951,w/A/t,_/w/a/t/_/,_/_/w/a/t/t/_/_/
clear,105135.0,0.105135,kl/i/r,k/l/i/r/_/,_/c/l/e/a/r/_/_/
cleat,867.0,0.000867,kl/i/t,k/l/i/t/_/,_/c/l/e/a/t/_/_/
clean,48578.0,0.048578,kl/i/n,k/l/i/n/_/,_/c/l/e/a/n/_/_/
fosse,35.0,3.5e-05,f/A/s,_/f/a/s/_/,_/_/f/o/s/s/e/_/
sheik,1238.0,0.001238,/S/i/k,_/S/i/k/_/,_/s/h/e/i/k/_/_/
stale,1756.0,0.001756,st/eI/l,s/t/e/j/l/,_/s/t/a/l/e/_/_/
both,287367.0,0.287367,b/oU/T/,_/b/o/T/_/,_/_/b/o/t/h/_/_/
gaunt,773.0,0.000773,g/O/nt,_/g/a/n/t/,_/_/g/a/u/n/t/_/
nape,640.0,0.00064,n/eI/p,_/n/e/j/p/,_/_/n/a/p/e/_/_/
coarse,2645.0,0.002645,k/oU/rs,_/k/o/r/s/,_/_/c/o/a/r/s/e/
while,303382.0,0.303382,w/aI/l,_/w/a/j/l/,_/w/h/i/l/e/_/_/
fleet,6925.0,0.006925,fl/i/t,f/l/i/t/_/,_/f/l/e/e/t/_/_/
gimp,73.0,7.3e-05,/dZ/I/mp,_/J/I/m/p/,_/_/g/i/m/p/_/_/
botch,571.0,0.000571,b/A/tS/,_/b/a/C/_/,_/_/b/o/t/c/h/_/
jibe,376.0,0.000376,/dZ/aI/b,_/J/a/j/b/,_/_/j/i/b/e/_/_/
dreck,48.0,4.8e-05,dr/E/k,d/r/E/k/_/,_/d/r/e/c/k/_/_/
wrack,523.0,0.000523,r/&/k,_/r/@/k/_/,_/w/r/a/c/k/_/_/
mauve,424.0,0.000424,m/oU/v,_/m/o/v/_/,_/_/m/a/u/v/e/_/
some,769329.0,0.769329,s/@/m,_/s/^/m/_/,_/_/s/o/m/e/_/_/
gnome,331.0,0.000331,n/oU/m,_/n/o/m/_/,_/g/n/o/m/e/_/_/
hinge,3232.0,0.003232,h/I/n/dZ/,_/h/I/n/J/,_/_/h/i/n/g/e/_/
ide,162.0,0.000162,/aI/d,_/_/a/j/d/,_/_/_/i/d/e/_/_/
block,54970.0,0.05497,bl/A/k,b/l/a/k/_/,_/b/l/o/c/k/_/_/
soothe,1999.0,0.001999,s/u/D/,_/s/u/D/_/,_/_/s/o/o/t/h/e/
douse,966.0,0.000966,d/AU/s,_/d/a/w/s/,_/_/d/o/u/s/e/_/
frost,2156.0,0.002156,fr/O/st,f/r/a/s/t/,_/f/r/o/s/t/_/_/
reed,1874.0,0.001874,r/i/d,_/r/i/d/_/,_/_/r/e/e/d/_/_/
reef,4177.0,0.004177,r/i/f,_/r/i/f/_/,_/_/r/e/e/f/_/_/
frosh,29.0,2.9e-05,fr/A/S/,f/r/a/S/_/,_/f/r/o/s/h/_/_/
reek,1053.0,0.001053,r/i/k,_/r/i/k/_/,_/_/r/e/e/k/_/_/
reel,5285.0,0.005285,r/i/l,_/r/i/l/_/,_/_/r/e/e/l/_/_/
skulk,317.0,0.000317,sk/@/lk,s/k/^/l/k/,_/s/k/u/l/k/_/_/
nab,805.0,0.000805,n/&/b,_/n/@/b/_/,_/_/n/a/b/_/_/_/
nan,1276.0,0.001276,n/&/n,_/n/@/n/_/,_/_/n/a/n/_/_/_/
nap,3910.0,0.00391,n/&/p,_/n/@/p/_/,_/_/n/a/p/_/_/_/
draw,73346.0,0.073346,dr/O/,d/r/a/_/_/,_/d/r/a/w/_/_/_/
dray,102.0,0.000102,dr/eI/,d/r/e/j/_/,_/d/r/a/y/_/_/_/
drag,19318.0,0.019318,dr/&/g,d/r/@/g/_/,_/d/r/a/g/_/_/_/
drab,1074.0,0.001074,dr/&/b,d/r/@/b/_/,_/d/r/a/b/_/_/_/
dram,261.0,0.000261,dr/&/m,d/r/@/m/_/,_/d/r/a/m/_/_/_/
swede,927.0,0.000927,sw/i/d,s/w/i/d/_/,_/s/w/e/d/e/_/_/
snide,274.0,0.000274,sn/aI/d,s/n/a/j/d/,_/s/n/i/d/e/_/_/
stiff,8437.0,0.008437,st/I/f,s/t/I/f/_/,_/s/t/i/f/f/_/_/
hive,1511.0,0.001511,h/aI/v,_/h/a/j/v/,_/_/h/i/v/e/_/_/
blitz,1666.0,0.001666,bl/I/ts,b/l/I/t/s/,_/b/l/i/t/z/_/_/
celt,242.0,0.000242,k/E/lt,_/k/E/l/t/,_/_/c/e/l/t/_/_/
cell,52221.0,0.052221,s/E/l,_/s/E/l/_/,_/_/c/e/l/l/_/_/
danged,25.0,2.5e-05,d/&/N/d,_/d/@/G/d/,_/_/d/a/n/g/e/d/
snoot,32.0,3.2e-05,sn/u/t,s/n/u/t/_/,_/s/n/o/o/t/_/_/
snoop,855.0,0.000855,sn/u/p,s/n/u/p/_/,_/s/n/o/o/p/_/_/
snood,16.0,1.6e-05,sn/u/d,s/n/u/d/_/,_/s/n/o/o/d/_/_/
snook,205.0,0.000205,sn/u/k,s/n/u/k/_/,_/s/n/o/o/k/_/_/
ride,56697.0,0.056697,r/aI/d,_/r/a/j/d/,_/_/r/i/d/e/_/_/
wharf,1051.0,0.001051,w/O/rf,_/w/a/r/f/,_/w/h/a/r/f/_/_/
shrift,257.0,0.000257,/S/r/I/ft,S/r/I/f/t/,s/h/r/i/f/t/_/_/
rove,79.0,7.9e-05,r/oU/v,_/r/o/v/_/,_/_/r/o/v/e/_/_/
sperm,3533.0,0.003533,sp/@/rm,s/p/^/r/m/,_/s/p/e/r/m/_/_/
cruise,14340.0,0.01434,kr/u/z,k/r/u/z/_/,_/c/r/u/i/s/e/_/
hock,505.0,0.000505,h/A/k,_/h/a/k/_/,_/_/h/o/c/k/_/_/
brood,1322.0,0.001322,br/u/d,b/r/u/d/_/,_/b/r/o/o/d/_/_/
broom,2158.0,0.002158,br/u/m,b/r/u/m/_/,_/b/r/o/o/m/_/_/
brook,1126.0,0.001126,br/U/k,b/r/U/k/_/,_/b/r/o/o/k/_/_/
him,775020.0,0.77502,h/I/m,_/h/I/m/_/,_/_/h/i/m/_/_/_/
frond,755.0,0.000755,fr/A/nd,f/r/a/n/d/,_/f/r/o/n/d/_/_/
front,110750.0,0.11075,fr/@/nt,f/r/^/n/t/,_/f/r/o/n/t/_/_/
muff,210.0,0.00021,m/@/f,_/m/^/f/_/,_/_/m/u/f/f/_/_/
globe,9330.0,0.00933,gl/oU/b,g/l/o/b/_/,_/g/l/o/b/e/_/_/
gaol,79.0,7.9e-05,/dZ/eI/l,_/J/e/j/l/,_/_/g/a/o/l/_/_/
stump,4447.0,0.004447,st/@/mp,s/t/^/m/p/,_/s/t/u/m/p/_/_/
beard,6525.0,0.006525,b/i/rd,_/b/i/r/d/,_/_/b/e/a/r/d/_/
feint,302.0,0.000302,f/eI/nt,_/f/e/j/n/,_/_/f/e/i/n/t/_/
shill,177.0,0.000177,/S/I/l,_/S/I/l/_/,_/s/h/i/l/l/_/_/
bare,11989.0,0.011989,b/(@)/r,_/b/E/r/_/,_/_/b/a/r/e/_/_/
need,414865.0,0.414865,n/i/d,_/n/i/d/_/,_/_/n/e/e/d/_/_/
singe,357.0,0.000357,s/I/n/dZ/,_/s/I/n/J/,_/_/s/i/n/g/e/_/
awl,121.0,0.000121,/O/l,_/_/a/l/_/,_/_/_/a/w/l/_/_/
awe,3529.0,0.003529,/O/,_/_/a/_/_/,_/_/_/a/w/e/_/_/
dodge,3363.0,0.003363,d/A/dZ/,_/d/a/J/_/,_/_/d/o/d/g/e/_/
shake,55246.0,0.055246,/S/eI/k,_/S/e/j/k/,_/s/h/a/k/e/_/_/
state,370762.0,0.370762,st/eI/t,s/t/e/j/t/,_/s/t/a/t/e/_/_/
trove,689.0,0.000689,tr/oU/v,t/r/o/v/_/,_/t/r/o/v/e/_/_/
tread,2910.0,0.00291,tr/E/d,t/r/E/d/_/,_/t/r/e/a/d/_/_/
knurled,29.0,2.9e-05,n/@/rld,_/n/^/r/l/,_/k/n/u/r/l/e/d/
treat,50401.0,0.050401,tr/i/t,t/r/i/t/_/,_/t/r/e/a/t/_/_/
suckle,252.0,0.000252,s/@/kl,_/s/^/k/l/,_/_/s/u/c/k/l/e/
ankh,38.0,3.8e-05,/&/N/k,_/_/@/G/k/,_/_/_/a/n/k/h/_/
shed,10909.0,0.010909,/S/E/d,_/S/E/d/_/,_/s/h/e/d/_/_/_/
sleight,234.0,0.000234,sl/aI/t,s/l/a/j/t/,_/s/l/e/i/g/h/t/
shew,35.0,3.5e-05,sh/oU/,s/h/o/_/_/,_/s/h/e/w/_/_/_/
whorled,38.0,3.8e-05,w/@/rld,_/w/^/r/l/,_/w/h/o/r/l/e/d/
