wordform,sum_freq,norm_freq,Moby_pron,Rep_P,Rep_O
clod,149.0,0.33111111111111113,kl/A/d,_/k/l/a/d/_/_/,_/c/l/o/d/_/_/_/
clog,560.0,1.2444444444444445,kl/A/g,_/k/l/a/g/_/_/,_/c/l/o/g/_/_/_/
clot,648.0,1.44,kl/A/t,_/k/l/a/t/_/_/,_/c/l/o/t/_/_/_/
clop,78.0,0.17333333333333334,kl/A/p,_/k/l/a/p/_/_/,_/c/l/o/p/_/_/_/
manse,135.0,0.3,m/&/ns,_/_/m/@/n/s/_/,_/_/m/a/n/s/e/_/
sheared,161.0,0.35777777777777775,/S/i/rd,_/_/S/i/r/d/_/,_/s/h/e/a/r/e/d/
on,3144416.0,6987.591111111111,/A/n,_/_/_/a/n/_/_/,_/_/_/o/n/_/_/_/
oh,121717.0,270.4822222222222,/oU/,_/_/_/o/_/_/_/,_/_/_/o/h/_/_/_/
of,11971724.0,26603.83111111111,/@/v,_/_/_/^/v/_/_/,_/_/_/o/f/_/_/_/
oy,304.0,0.6755555555555556,/Oi/,_/_/_/o/j/_/_/,_/_/_/o/y/_/_/_/
ox,824.0,1.8311111111111111,/A/ks,_/_/_/a/k/s/_/,_/_/_/o/x/_/_/_/
or,1574827.0,3499.6155555555556,/@/r,_/_/_/^/r/_/_/,_/_/_/o/r/_/_/_/
op,991.0,2.2022222222222223,/A/p,_/_/_/a/p/_/_/,_/_/_/o/p/_/_/_/
ops,733.0,1.6288888888888888,/A/ps,_/_/_/a/p/s/_/,_/_/_/o/p/s/_/_/
jug,1278.0,2.84,/dZ/@/g,_/_/J/^/g/_/_/,_/_/j/u/g/_/_/_/
jus,509.0,1.1311111111111112,/dZ/@/s,_/_/J/^/s/_/_/,_/_/j/u/s/_/_/_/
jut,256.0,0.5688888888888889,/dZ/@/t,_/_/J/^/t/_/_/,_/_/j/u/t/_/_/_/
spouse,5099.0,11.331111111111111,sp/AU/z,_/s/p/a/w/z/_/,_/s/p/o/u/s/e/_/
odds,10970.0,24.377777777777776,/A/dz,_/_/_/a/d/z/_/,_/_/_/o/d/d/s/_/
curve,6864.0,15.253333333333334,k/@/rv,_/_/k/^/r/v/_/,_/_/c/u/r/v/e/_/
trench,2336.0,5.191111111111111,tr/E/n/tS/,_/t/r/E/n/C/_/,_/t/r/e/n/c/h/_/
ten,46651.0,103.66888888888889,t/E/n,_/_/t/E/n/_/_/,_/_/t/e/n/_/_/_/
tea,20742.0,46.093333333333334,t/i/,_/_/t/i/_/_/_/,_/_/t/e/a/_/_/_/
tee,3519.0,7.82,t/i/,_/_/t/i/_/_/_/,_/_/t/e/e/_/_/_/
tees,554.0,1.231111111111111,t/i/z,_/_/t/i/z/_/_/,_/_/t/e/e/s/_/_/
rate,58774.0,130.60888888888888,r/eI/t,_/_/r/e/j/t/_/,_/_/r/a/t/e/_/_/
gunk,238.0,0.5288888888888889,g/@/N/k,_/_/g/^/G/k/_/,_/_/g/u/n/k/_/_/
fugue,266.0,0.5911111111111111,f/j/u/g,_/f/j/u/g/_/_/,_/_/f/u/g/u/e/_/
snug,1277.0,2.8377777777777777,sn/@/g,_/s/n/^/g/_/_/,_/s/n/u/g/_/_/_/
snub,291.0,0.6466666666666666,sn/@/b,_/s/n/^/b/_/_/,_/s/n/u/b/_/_/_/
squish,176.0,0.39111111111111113,skw/I/S/,s/k/w/I/S/_/_/,_/s/q/u/i/s/h/_/
numb,2234.0,4.964444444444444,n/@/m,_/_/n/^/m/_/_/,_/_/n/u/m/b/_/_/
tsar,259.0,0.5755555555555556,z/A/r,_/_/z/a/r/_/_/,_/t/s/a/r/_/_/_/
plaice,20.0,0.044444444444444446,pl/eI/s,_/p/l/e/j/s/_/,_/p/l/a/i/c/e/_/
sloop,232.0,0.5155555555555555,sl/u/p,_/s/l/u/p/_/_/,_/s/l/o/o/p/_/_/
flounce,37.0,0.08222222222222222,fl/AU/ns,_/f/l/a/w/n/s/,_/f/l/o/u/n/c/e/
glide,1584.0,3.52,gl/aI/d,_/g/l/a/j/d/_/,_/g/l/i/d/e/_/_/
dross,68.0,0.1511111111111111,dr/O/s,_/d/r/a/s/_/_/,_/d/r/o/s/s/_/_/
might,241534.0,536.7422222222223,m/aI/t,_/_/m/a/j/t/_/,_/_/m/i/g/h/t/_/
slave,6899.0,15.331111111111111,sl/eI/v,_/s/l/e/j/v/_/,_/s/l/a/v/e/_/_/
health,153487.0,341.08222222222224,h/E/l/T/,_/_/h/E/l/T/_/,_/_/h/e/a/l/t/h/
teach,26179.0,58.175555555555555,t/i/tS/,_/_/t/i/C/_/_/,_/_/t/e/a/c/h/_/
taught,16394.0,36.431111111111115,t/O/t,_/_/t/a/t/_/_/,_/_/t/a/u/g/h/t/
blank,7352.0,16.337777777777777,bl/&/N/k,_/b/l/@/G/k/_/,_/b/l/a/n/k/_/_/
bland,1634.0,3.631111111111111,bl/&/nd,_/b/l/@/n/d/_/,_/b/l/a/n/d/_/_/
moan,1196.0,2.6577777777777776,m/oU/n,_/_/m/o/n/_/_/,_/_/m/o/a/n/_/_/
swarm,1585.0,3.522222222222222,sw/O/rm,_/s/w/a/r/m/_/,_/s/w/a/r/m/_/_/
moat,487.0,1.0822222222222222,m/oU/t,_/_/m/o/t/_/_/,_/_/m/o/a/t/_/_/
stoned,828.0,1.84,st/oU/nd,_/s/t/o/n/d/_/,_/s/t/o/n/e/d/_/
creme,896.0,1.991111111111111,kr/E/m,_/k/r/E/m/_/_/,_/c/r/e/m/e/_/_/
bronze,5454.0,12.12,br/A/nz,_/b/r/a/n/z/_/,_/b/r/o/n/z/e/_/
sloth,401.0,0.8911111111111111,sl/O/T/,_/s/l/a/T/_/_/,_/s/l/o/t/h/_/_/
whelp,24.0,0.05333333333333334,w/E/lp,_/_/w/E/l/p/_/,_/w/h/e/l/p/_/_/
whelk,34.0,0.07555555555555556,w/E/lk,_/_/w/E/l/k/_/,_/w/h/e/l/k/_/_/
dun,404.0,0.8977777777777778,d/@/n,_/_/d/^/n/_/_/,_/_/d/u/n/_/_/_/
dub,313.0,0.6955555555555556,d/@/b,_/_/d/^/b/_/_/,_/_/d/u/b/_/_/_/
duds,382.0,0.8488888888888889,d/@/dz,_/_/d/^/d/z/_/,_/_/d/u/d/s/_/_/
dud,304.0,0.6755555555555556,d/@/d,_/_/d/^/d/_/_/,_/_/d/u/d/_/_/_/
dug,4220.0,9.377777777777778,d/@/g,_/_/d/^/g/_/_/,_/_/d/u/g/_/_/_/
pa,3773.0,8.384444444444444,p/A/,_/_/p/a/_/_/_/,_/_/p/a/_/_/_/_/
brick,7739.0,17.197777777777777,br/I/k,_/b/r/I/k/_/_/,_/b/r/i/c/k/_/_/
batch,2597.0,5.771111111111111,b/&/tS/,_/_/b/@/C/_/_/,_/_/b/a/t/c/h/_/
quail,1087.0,2.4155555555555557,kw/eI/l,_/k/w/e/j/l/_/,_/_/q/u/a/i/l/_/
birch,1132.0,2.5155555555555558,b/@/r/tS/,_/_/b/^/r/C/_/,_/_/b/i/r/c/h/_/
knack,1303.0,2.8955555555555557,n/&/k,_/_/n/@/k/_/_/,_/k/n/a/c/k/_/_/
skald,27.0,0.06,sk/O/ld,_/s/k/a/l/d/_/,_/s/k/a/l/d/_/_/
fast,42288.0,93.97333333333333,f/&/st,_/_/f/@/s/t/_/,_/_/f/a/s/t/_/_/
chirp,334.0,0.7422222222222222,/tS/@/rp,_/_/C/^/r/p/_/,_/c/h/i/r/p/_/_/
floss,401.0,0.8911111111111111,fl/O/s,_/f/l/a/s/_/_/,_/f/l/o/s/s/_/_/
trawl,652.0,1.448888888888889,tr/O/l,_/t/r/a/l/_/_/,_/t/r/a/w/l/_/_/
purge,927.0,2.06,p/@/r/dZ/,_/_/p/^/r/J/_/,_/_/p/u/r/g/e/_/
chaste,418.0,0.9288888888888889,/tS/eI/st,_/_/C/e/j/s/t/,_/c/h/a/s/t/e/_/
fee,10381.0,23.06888888888889,f/i/,_/_/f/i/_/_/_/,_/_/f/e/e/_/_/_/
fen,169.0,0.37555555555555553,f/E/n,_/_/f/E/n/_/_/,_/_/f/e/n/_/_/_/
germ,1005.0,2.2333333333333334,/dZ/@/rm,_/_/J/^/r/m/_/,_/_/g/e/r/m/_/_/
few,226559.0,503.46444444444444,f/j/u/,_/f/j/u/_/_/_/,_/_/f/e/w/_/_/_/
feu,158.0,0.3511111111111111,f/j/u/,_/f/j/u/_/_/_/,_/_/f/e/u/_/_/_/
fez,97.0,0.21555555555555556,f/E/z,_/_/f/E/z/_/_/,_/_/f/e/z/_/_/_/
sort,48069.0,106.82,s/O/rt,_/_/s/a/r/t/_/,_/_/s/o/r/t/_/_/
heir,2304.0,5.12,/@/r,_/_/_/^/r/_/_/,_/_/h/e/i/r/_/_/
sore,3830.0,8.511111111111111,s/oU/r,_/_/s/o/r/_/_/,_/_/s/o/r/e/_/_/
sweat,11013.0,24.473333333333333,sw/E/t,_/s/w/E/t/_/_/,_/s/w/e/a/t/_/_/
van,8163.0,18.14,v/A/n,_/_/v/a/n/_/_/,_/_/v/a/n/_/_/_/
roux,394.0,0.8755555555555555,r/u/,_/_/r/u/_/_/_/,_/_/r/o/u/x/_/_/
rout,808.0,1.7955555555555556,r/AU/t,_/_/r/a/w/t/_/,_/_/r/o/u/t/_/_/
lope,249.0,0.5533333333333333,l/oU/p,_/_/l/o/p/_/_/,_/_/l/o/p/e/_/_/
stilt,135.0,0.3,st/I/lt,_/s/t/I/l/t/_/,_/s/t/i/l/t/_/_/
spud,88.0,0.19555555555555557,sp/@/d,_/s/p/^/d/_/_/,_/s/p/u/d/_/_/_/
spur,2299.0,5.108888888888889,sp/@/r,_/s/p/^/r/_/_/,_/s/p/u/r/_/_/_/
spurred,1155.0,2.566666666666667,sp/@/rd,_/s/p/^/r/d/_/,_/s/p/u/r/r/e/d/
temp,652.0,1.448888888888889,t/E/mp,_/_/t/E/m/p/_/,_/_/t/e/m/p/_/_/
still,358101.0,795.78,st/I/l,_/s/t/I/l/_/_/,_/s/t/i/l/l/_/_/
cake,12664.0,28.142222222222223,k/eI/k,_/_/k/e/j/k/_/,_/_/c/a/k/e/_/_/
cross,25074.0,55.72,kr/O/s,_/k/r/a/s/_/_/,_/c/r/o/s/s/_/_/
crossed,8550.0,19.0,kr/O/st,_/k/r/a/s/t/_/,_/c/r/o/s/s/e/d/
beast,5284.0,11.742222222222223,b/i/st,_/_/b/i/s/t/_/,_/_/b/e/a/s/t/_/
myth,7778.0,17.284444444444443,m/I/T/,_/_/m/I/T/_/_/,_/_/m/y/t/h/_/_/
growth,57709.0,128.2422222222222,gr/oU/T/,_/g/r/o/T/_/_/,_/g/r/o/w/t/h/_/
trout,5751.0,12.78,tr/AU/t,_/t/r/a/w/t/_/,_/t/r/o/u/t/_/_/
kitsch,450.0,1.0,k/I/tS/,_/_/k/I/C/_/_/,_/_/k/i/t/s/c/h/
owl,2765.0,6.144444444444445,/AU/l,_/_/_/a/w/l/_/,_/_/_/o/w/l/_/_/
owe,5388.0,11.973333333333333,/oU/,_/_/_/o/_/_/_/,_/_/_/o/w/e/_/_/
champ,2191.0,4.868888888888889,/tS/&/mp,_/_/C/@/m/p/_/,_/c/h/a/m/p/_/_/
squeal,662.0,1.471111111111111,skw/i/l,s/k/w/i/l/_/_/,_/s/q/u/e/a/l/_/
shank,699.0,1.5533333333333332,/S/&/N/k,_/_/S/@/G/k/_/,_/s/h/a/n/k/_/_/
deuce,95.0,0.2111111111111111,d/u/s,_/_/d/u/s/_/_/,_/_/d/e/u/c/e/_/
mulch,1556.0,3.457777777777778,m/@/l/tS/,_/_/m/^/l/C/_/,_/_/m/u/l/c/h/_/
sash,663.0,1.4733333333333334,s/&/S/,_/_/s/@/S/_/_/,_/_/s/a/s/h/_/_/
foul,4009.0,8.908888888888889,f/AU/l,_/_/f/a/w/l/_/,_/_/f/o/u/l/_/_/
fouls,445.0,0.9888888888888889,f/AU/lz,_/_/f/a/w/l/z/,_/_/f/o/u/l/s/_/
four,172595.0,383.5444444444444,f/oU/r,_/_/f/o/r/_/_/,_/_/f/o/u/r/_/_/
fur,5743.0,12.762222222222222,f/@/r,_/_/f/^/r/_/_/,_/_/f/u/r/_/_/_/
furred,123.0,0.2733333333333333,f/@/rd,_/_/f/^/r/d/_/,_/_/f/u/r/r/e/d/
bilk,38.0,0.08444444444444445,b/I/lk,_/_/b/I/l/k/_/,_/_/b/i/l/k/_/_/
schist,50.0,0.1111111111111111,/S/I/st,_/_/S/I/s/t/_/,s/c/h/i/s/t/_/_/
cull,259.0,0.5755555555555556,k/@/l,_/_/k/^/l/_/_/,_/_/c/u/l/l/_/_/
cult,4502.0,10.004444444444445,k/@/lt,_/_/k/^/l/t/_/,_/_/c/u/l/t/_/_/
browse,995.0,2.2111111111111112,br/AU/z,_/b/r/a/w/z/_/,_/b/r/o/w/s/e/_/
struck,10968.0,24.373333333333335,str/@/k,s/t/r/^/k/_/_/,s/t/r/u/c/k/_/_/
strike,19328.0,42.95111111111111,str/aI/k,s/t/r/a/j/k/_/,s/t/r/i/k/e/_/_/
shelved,366.0,0.8133333333333334,/S/E/lvd,_/_/S/E/l/v/d/,_/s/h/e/l/v/e/d/
shelve,133.0,0.29555555555555557,/S/E/lv,_/_/S/E/l/v/_/,_/s/h/e/l/v/e/_/
sioux,989.0,2.1977777777777776,s/u/,_/_/s/u/_/_/_/,_/_/s/i/o/u/x/_/
wrought,1551.0,3.4466666666666668,r/O/t,_/_/r/a/t/_/_/,_/w/r/o/u/g/h/t/
slate,3293.0,7.317777777777778,sl/eI/t,_/s/l/e/j/t/_/,_/s/l/a/t/e/_/_/
thyme,2843.0,6.317777777777778,t/aI/m,_/_/t/a/j/m/_/,_/t/h/y/m/e/_/_/
rink,1377.0,3.06,r/I/N/k,_/_/r/I/G/k/_/,_/_/r/i/n/k/_/_/
re,5042.0,11.204444444444444,r/i/,_/_/r/i/_/_/_/,_/_/r/e/_/_/_/_/
eared,34.0,0.07555555555555556,/i/rd,_/_/_/i/r/d/_/,_/_/_/e/a/r/e/d/
crawl,3483.0,7.74,kr/O/l,_/k/r/a/l/_/_/,_/c/r/a/w/l/_/_/
trek,2259.0,5.02,tr/E/k,_/t/r/E/k/_/_/,_/t/r/e/k/_/_/_/
tree,35850.0,79.66666666666667,tr/i/,_/t/r/i/_/_/_/,_/t/r/e/e/_/_/_/
gripe,459.0,1.02,gr/aI/p,_/g/r/a/j/p/_/,_/g/r/i/p/e/_/_/
camp,28055.0,62.34444444444444,k/&/mp,_/_/k/@/m/p/_/,_/_/c/a/m/p/_/_/
pocked,236.0,0.5244444444444445,p/A/kt,_/_/p/a/k/t/_/,_/_/p/o/c/k/e/d/
fanged,72.0,0.16,f/&/N/d,_/_/f/@/G/d/_/,_/_/f/a/n/g/e/d/
debt,22382.0,49.73777777777778,d/E/t,_/_/d/E/t/_/_/,_/_/d/e/b/t/_/_/
dote,83.0,0.18444444444444444,d/oU/t,_/_/d/o/t/_/_/,_/_/d/o/t/e/_/_/
worked,43890.0,97.53333333333333,w/@/rkt,_/_/w/^/r/k/t/,_/_/w/o/r/k/e/d/
quirk,664.0,1.4755555555555555,kw/@/rk,_/k/w/^/r/k/_/,_/_/q/u/i/r/k/_/
quirt,40.0,0.08888888888888889,kw/@/rt,_/k/w/^/r/t/_/,_/_/q/u/i/r/t/_/
creek,16649.0,36.99777777777778,kr/i/k,_/k/r/i/k/_/_/,_/c/r/e/e/k/_/_/
creed,1447.0,3.2155555555555555,kr/i/d,_/k/r/i/d/_/_/,_/c/r/e/e/d/_/_/
crept,2016.0,4.48,kr/E/pt,_/k/r/E/p/t/_/,_/c/r/e/p/t/_/_/
creep,1972.0,4.3822222222222225,kr/i/p,_/k/r/i/p/_/_/,_/c/r/e/e/p/_/_/
creeps,1051.0,2.3355555555555556,kr/i/ps,_/k/r/i/p/s/_/,_/c/r/e/e/p/s/_/
yoke,622.0,1.3822222222222222,/j/oU/k,_/_/j/o/k/_/_/,_/_/_/y/o/k/e/_/
raised,26145.0,58.1,r/eI/zd,_/_/r/e/j/z/d/,_/_/r/a/i/s/e/d/
sob,1031.0,2.2911111111111113,s/A/b,_/_/s/a/b/_/_/,_/_/s/o/b/_/_/_/
sod,1596.0,3.546666666666667,s/A/d,_/_/s/a/d/_/_/,_/_/s/o/d/_/_/_/
son,77805.0,172.9,s/@/n,_/_/s/^/n/_/_/,_/_/s/o/n/_/_/_/
sop,277.0,0.6155555555555555,s/A/p,_/_/s/a/p/_/_/,_/_/s/o/p/_/_/_/
sot,108.0,0.24,s/A/t,_/_/s/a/t/_/_/,_/_/s/o/t/_/_/_/
sow,1144.0,2.542222222222222,s/oU/,_/_/s/o/_/_/_/,_/_/s/o/w/_/_/_/
soy,4577.0,10.171111111111111,s/Oi/,_/_/s/o/j/_/_/,_/_/s/o/y/_/_/_/
beech,634.0,1.4088888888888889,b/i/tS/,_/_/b/i/C/_/_/,_/_/b/e/e/c/h/_/
splotch,97.0,0.21555555555555556,spl/A/tS/,s/p/l/a/C/_/_/,s/p/l/o/t/c/h/_/
leer,241.0,0.5355555555555556,l/i/r,_/_/l/i/r/_/_/,_/_/l/e/e/r/_/_/
leek,383.0,0.8511111111111112,l/i/k,_/_/l/i/k/_/_/,_/_/l/e/e/k/_/_/
snooze,399.0,0.8866666666666667,sn/u/z,_/s/n/u/z/_/_/,_/s/n/o/o/z/e/_/
breadth,1926.0,4.28,br/E/d/T/,_/b/r/E/d/T/_/,_/b/r/e/a/d/t/h/
skate,1808.0,4.017777777777778,sk/eI/t,_/s/k/e/j/t/_/,_/s/k/a/t/e/_/_/
spate,778.0,1.728888888888889,sp/eI/t,_/s/p/e/j/t/_/,_/s/p/a/t/e/_/_/
leave,84938.0,188.7511111111111,l/i/v,_/_/l/i/v/_/_/,_/_/l/e/a/v/e/_/
left,139443.0,309.87333333333333,l/E/ft,_/_/l/E/f/t/_/,_/_/l/e/f/t/_/_/
leaves,36919.0,82.04222222222222,l/i/vz,_/_/l/i/v/z/_/,_/_/l/e/a/v/e/s/
pecs,120.0,0.26666666666666666,p/@/tS/,_/_/p/^/C/_/_/,_/_/p/e/c/s/_/_/
sigh,4945.0,10.988888888888889,s/aI/,_/_/s/a/j/_/_/,_/_/s/i/g/h/_/_/
sign,46330.0,102.95555555555555,s/aI/n,_/_/s/a/j/n/_/,_/_/s/i/g/n/_/_/
melt,3952.0,8.782222222222222,m/E/lt,_/_/m/E/l/t/_/,_/_/m/e/l/t/_/_/
meld,426.0,0.9466666666666667,m/E/ld,_/_/m/E/l/d/_/,_/_/m/e/l/d/_/_/
fake,6755.0,15.011111111111111,f/eI/k,_/_/f/e/j/k/_/,_/_/f/a/k/e/_/_/
scope,10447.0,23.215555555555557,sk/oU/p,_/s/k/o/p/_/_/,_/s/c/o/p/e/_/_/
scopes,1017.0,2.26,sk/oU/ps,_/s/k/o/p/s/_/,_/s/c/o/p/e/s/_/
stole,5509.0,12.242222222222223,st/oU/l,_/s/t/o/l/_/_/,_/s/t/o/l/e/_/_/
so,1111755.0,2470.5666666666666,s/oU/,_/_/s/o/_/_/_/,_/_/s/o/_/_/_/_/
nymph,372.0,0.8266666666666667,n/I/mf,_/_/n/I/m/f/_/,_/_/n/y/m/p/h/_/
tort,1322.0,2.937777777777778,t/O/rt,_/_/t/a/r/t/_/,_/_/t/o/r/t/_/_/
torr,22.0,0.04888888888888889,t/O/r,_/_/t/a/r/_/_/,_/_/t/o/r/r/_/_/
square,32242.0,71.64888888888889,skw/@/r,s/k/w/^/r/_/_/,_/s/q/u/a/r/e/_/
siege,3197.0,7.104444444444445,s/i/dZ/,_/_/s/i/J/_/_/,_/_/s/i/e/g/e/_/
mime,402.0,0.8933333333333333,m/aI/m,_/_/m/a/j/m/_/,_/_/m/i/m/e/_/_/
wrath,1662.0,3.6933333333333334,r/&/T/,_/_/r/@/T/_/_/,_/w/r/a/t/h/_/_/
bite,9349.0,20.775555555555556,b/aI/t,_/_/b/a/j/t/_/,_/_/b/i/t/e/_/_/
bit,82860.0,184.13333333333333,b/I/t,_/_/b/I/t/_/_/,_/_/b/i/t/_/_/_/
cite,2989.0,6.642222222222222,s/aI/t,_/_/s/a/j/t/_/,_/_/c/i/t/e/_/_/
damned,4538.0,10.084444444444445,d/&/md,_/_/d/@/m/d/_/,_/_/d/a/m/n/e/d/
chert,59.0,0.13111111111111112,/tS/@/rt,_/_/C/^/r/t/_/,_/c/h/e/r/t/_/_/
lawn,10194.0,22.653333333333332,l/O/n,_/_/l/a/n/_/_/,_/_/l/a/w/n/_/_/
drive,55738.0,123.86222222222223,dr/aI/v,_/d/r/a/j/v/_/,_/d/r/i/v/e/_/_/
drove,20381.0,45.291111111111114,dr/oU/v,_/d/r/o/v/_/_/,_/d/r/o/v/e/_/_/
squint,708.0,1.5733333333333333,skw/I/nt,s/k/w/I/n/t/_/,_/s/q/u/i/n/t/_/
bright,28807.0,64.01555555555555,br/aI/t,_/b/r/a/j/t/_/,_/b/r/i/g/h/t/_/
scarce,3335.0,7.411111111111111,sk/@/rs,_/s/k/^/r/s/_/,_/s/c/a/r/c/e/_/
clank,228.0,0.5066666666666667,kl/&/N/k,_/k/l/@/G/k/_/,_/c/l/a/n/k/_/_/
clang,369.0,0.82,kl/&/N/,_/k/l/@/G/_/_/,_/c/l/a/n/g/_/_/
priest,10520.0,23.377777777777776,pr/i/st,_/p/r/i/s/t/_/,_/p/r/i/e/s/t/_/
screed,112.0,0.24888888888888888,skr/i/d,s/k/r/i/d/_/_/,s/c/r/e/e/d/_/_/
oust,659.0,1.4644444444444444,/AU/st,_/_/_/a/w/s/t/,_/_/_/o/u/s/t/_/
mane,1010.0,2.2444444444444445,m/eI/n,_/_/m/e/j/n/_/,_/_/m/a/n/e/_/_/
gist,567.0,1.26,/dZ/I/st,_/_/J/I/s/t/_/,_/_/g/i/s/t/_/_/
purse,6629.0,14.731111111111112,p/@/rs,_/_/p/^/r/s/_/,_/_/p/u/r/s/e/_/
barbed,1340.0,2.977777777777778,b/A/rbd,_/_/b/a/r/b/d/,_/_/b/a/r/b/e/d/
veal,1113.0,2.473333333333333,v/i/l,_/_/v/i/l/_/_/,_/_/v/e/a/l/_/_/
poach,209.0,0.46444444444444444,p/oU/tS/,_/_/p/o/C/_/_/,_/_/p/o/a/c/h/_/
rest,73876.0,164.1688888888889,r/E/st,_/_/r/E/s/t/_/,_/_/r/e/s/t/_/_/
dart,1735.0,3.8555555555555556,d/A/rt,_/_/d/a/r/t/_/,_/_/d/a/r/t/_/_/
dark,68043.0,151.20666666666668,d/A/rk,_/_/d/a/r/k/_/,_/_/d/a/r/k/_/_/
snarl,571.0,1.268888888888889,sn/A/rl,_/s/n/a/r/l/_/,_/s/n/a/r/l/_/_/
snark,27.0,0.06,sn/@/rk,_/s/n/^/r/k/_/,_/s/n/a/r/k/_/_/
darn,1543.0,3.428888888888889,d/A/rn,_/_/d/a/r/n/_/,_/_/d/a/r/n/_/_/
dare,6119.0,13.597777777777777,d/@/r,_/_/d/^/r/_/_/,_/_/d/a/r/e/_/_/
vale,448.0,0.9955555555555555,v/eI/l,_/_/v/e/j/l/_/,_/_/v/a/l/e/_/_/
zest,2225.0,4.944444444444445,z/E/st,_/_/z/E/s/t/_/,_/_/z/e/s/t/_/_/
legged,112.0,0.24888888888888888,l/E/gd,_/_/l/E/g/d/_/,_/_/l/e/g/g/e/d/
hew,291.0,0.6466666666666666,h/j/u/,_/h/j/u/_/_/_/,_/_/h/e/w/_/_/_/
hep,81.0,0.18,h/E/p,_/_/h/E/p/_/_/,_/_/h/e/p/_/_/_/
her,1589146.0,3531.4355555555558,h/@/r,_/_/h/^/r/_/_/,_/_/h/e/r/_/_/_/
hex,328.0,0.7288888888888889,h/E/ks,_/_/h/E/k/s/_/,_/_/h/e/x/_/_/_/
hey,32026.0,71.16888888888889,h/eI/,_/_/h/e/j/_/_/,_/_/h/e/y/_/_/_/
hem,1414.0,3.1422222222222222,h/E/m,_/_/h/E/m/_/_/,_/_/h/e/m/_/_/_/
hen,1423.0,3.1622222222222223,h/E/n,_/_/h/E/n/_/_/,_/_/h/e/n/_/_/_/
heh,627.0,1.3933333333333333,h/E/,_/_/h/E/_/_/_/,_/_/h/e/h/_/_/_/
whiz,903.0,2.006666666666667,w/I/z,_/_/w/I/z/_/_/,_/w/h/i/z/_/_/_/
laird,180.0,0.4,l/@/rd,_/_/l/^/r/d/_/,_/_/l/a/i/r/d/_/
fright,1079.0,2.397777777777778,fr/aI/t,_/f/r/a/j/t/_/,_/f/r/i/g/h/t/_/
tight,21196.0,47.102222222222224,t/aI/t,_/_/t/a/j/t/_/,_/_/t/i/g/h/t/_/
snitch,266.0,0.5911111111111111,sn/I/tS/,_/s/n/I/C/_/_/,_/s/n/i/t/c/h/_/
mask,9406.0,20.90222222222222,m/&/sk,_/_/m/@/s/k/_/,_/_/m/a/s/k/_/_/
masked,1743.0,3.8733333333333335,m/&/skt,_/_/m/@/s/k/t/,_/_/m/a/s/k/e/d/
mash,1142.0,2.537777777777778,m/&/S/,_/_/m/@/S/_/_/,_/_/m/a/s/h/_/_/
mast,992.0,2.2044444444444444,m/&/st,_/_/m/@/s/t/_/,_/_/m/a/s/t/_/_/
mass,32782.0,72.8488888888889,m/&/s,_/_/m/@/s/_/_/,_/_/m/a/s/s/_/_/
retch,82.0,0.18222222222222223,r/E/tS/,_/_/r/E/C/_/_/,_/_/r/e/t/c/h/_/
to,11733607.0,26074.68222222222,t/u/,_/_/t/u/_/_/_/,_/_/t/o/_/_/_/_/
tail,9916.0,22.035555555555554,t/eI/l,_/_/t/e/j/l/_/,_/_/t/a/i/l/_/_/
ta,8757.0,19.46,t/A/,_/_/t/a/_/_/_/,_/_/t/a/_/_/_/_/
heist,358.0,0.7955555555555556,h/aI/st,_/_/h/a/j/s/t/,_/_/h/e/i/s/t/_/
large,131200.0,291.55555555555554,l/A/r/dZ/,_/_/l/a/r/J/_/,_/_/l/a/r/g/e/_/
gosh,3513.0,7.806666666666667,g/A/S/,_/_/g/a/S/_/_/,_/_/g/o/s/h/_/_/
pearl,2554.0,5.6755555555555555,p/@/rl,_/_/p/^/r/l/_/,_/_/p/e/a/r/l/_/
fleece,867.0,1.9266666666666667,fl/i/s,_/f/l/i/s/_/_/,_/f/l/e/e/c/e/_/
prompt,2882.0,6.404444444444445,pr/A/mpt,_/p/r/a/m/p/t/,_/p/r/o/m/p/t/_/
scan,4611.0,10.246666666666666,sk/&/n,_/s/k/@/n/_/_/,_/s/c/a/n/_/_/_/
scar,3029.0,6.731111111111111,sk/A/r,_/s/k/a/r/_/_/,_/s/c/a/r/_/_/_/
scat,360.0,0.8,sk/&/t,_/s/k/@/t/_/_/,_/s/c/a/t/_/_/_/
mousse,780.0,1.7333333333333334,m/u/s,_/_/m/u/s/_/_/,_/_/m/o/u/s/s/e/
brim,1151.0,2.557777777777778,br/I/m,_/b/r/I/m/_/_/,_/b/r/i/m/_/_/_/
brig,844.0,1.8755555555555556,br/I/g,_/b/r/I/g/_/_/,_/b/r/i/g/_/_/_/
brie,181.0,0.4022222222222222,br/i/,_/b/r/i/_/_/_/,_/b/r/i/e/_/_/_/
laced,1210.0,2.688888888888889,l/eI/st,_/_/l/e/j/s/t/,_/_/l/a/c/e/d/_/
wry,1185.0,2.6333333333333333,r/aI/,_/_/r/a/j/_/_/,_/w/r/y/_/_/_/_/
fount,121.0,0.2688888888888889,f/AU/nt,_/_/f/a/w/n/t/,_/_/f/o/u/n/t/_/
found,87.0,0.19333333333333333,f/AU/nd,_/_/f/a/w/n/d/,_/_/f/o/u/n/d/_/
guess,52818.0,117.37333333333333,g/E/s,_/_/g/E/s/_/_/,_/_/g/u/e/s/s/_/
